entry_time,exit_time,spot_entry,day_open,strike,ce_symbol,pe_symbol,ce_entry,pe_entry,ce_exit,pe_exit,ce_pnl,pe_pnl,gross_pnl,charges,total_pnl,cum_pnl
2021-01-22 09:20:00,2021-01-22 15:15:00,14587.7,14583.4,14600,NIFTY28JAN2114600CE,NIFTY28JAN2114600PE,128.55,147.05,51.95,274.05,5745.000000000001,-9525.0,-3779.999999999999,60.975699999999996,-3840.975699999999,-7961.7306624999965
2021-01-25 09:20:00,2021-01-25 15:15:00,14456.7,14477.8,14450,NIFTY28JAN2114450CE,NIFTY28JAN2114450PE,128.0,115.0,27.35,222.05,7548.75,-8028.750000000001,-480.0000000000009,59.08944999999999,-539.0894500000009,-8500.820112499998
2021-01-27 09:20:00,2021-01-27 14:35:00,14167.05,14237.95,14150,NIFTY28JAN2114150CE,NIFTY28JAN2114150PE,105.7,87.3,13.1,209.55,6945.000000000001,-9168.750000000002,-2223.750000000001,56.8088875,-2280.5588875000008,-10781.378999999999
2021-01-28 09:20:00,2021-01-28 15:15:00,13812.55,13810.4,13800,NIFTY28JAN2113800CE,NIFTY28JAN2113800PE,71.35,51.75,23.75,0.8,3569.9999999999995,3821.25,7391.25,52.5359125,7338.7140875,-3442.6649124999994
2021-01-29 09:20:00,2021-01-29 15:15:00,13953.7,13946.6,13950,NIFTY04FEB2113950CE,NIFTY04FEB2113950PE,210.85,209.15,112.25,387.3,7395.0,-13361.25,-5966.25,68.2119625,-6034.4619625,-9477.126874999998
2021-02-01 09:20:00,2021-02-01 13:28:00,13710.2,13766.05,13700,NIFTY04FEB2113700CE,NIFTY04FEB2113700PE,219.8,211.35,489.5,36.95,-20227.5,13079.999999999998,-7147.500000000002,68.86183750000001,-7216.3618375000015,-16693.4887125
2021-02-02 09:20:00,2021-02-02 15:15:00,14575.15,14481.1,14600,NIFTY04FEB2114600CE,NIFTY04FEB2114600PE,100.25,144.85,128.25,79.35,-2100.0,4912.5,2812.5,58.8955,2753.6045,-13939.8842125
2021-02-03 09:20:00,2021-02-03 12:16:00,14602.15,14754.9,14600,NIFTY04FEB2114600CE,NIFTY04FEB2114600PE,104.65,110.65,244.05,21.55,-10455.0,6682.500000000001,-3772.499999999999,58.03540000000001,-3830.5353999999993,-17770.419612499998
2021-02-04 09:20:00,2021-02-04 15:15:00,14775.5,14789.05,14800,NIFTY04FEB2114800CE,NIFTY04FEB2114800PE,40.7,73.85,88.55,0.35,-3588.7499999999995,5512.5,1923.7500000000005,52.611174999999996,1871.1388250000005,-15899.280787499998
2021-02-05 09:20:00,2021-02-05 15:15:00,14990.05,14952.6,15000,NIFTY11FEB2115000CE,NIFTY11FEB2115000PE,143.3,187.7,108.55,201.95,2606.250000000001,-1068.75,1537.500000000001,63.197875,1474.3021250000008,-14424.978662499998
2021-02-08 09:20:00,2021-02-08 15:15:00,15088.15,15064.3,15100,NIFTY11FEB2115100CE,NIFTY11FEB2115100PE,125.0,156.05,129.15,112.0,-311.25000000000045,3303.750000000001,2992.5000000000005,60.6318625,2931.8681375000006,-11493.110524999996
2021-02-09 09:20:00,2021-02-09 15:15:00,15153.8,15164.15,15150,NIFTY11FEB2115150CE,NIFTY11FEB2115150PE,104.1,112.9,81.7,124.9,1679.9999999999993,-900.0,779.9999999999993,57.70855000000001,722.2914499999993,-10770.819074999998
2021-02-10 09:20:00,2021-02-10 15:15:00,15141.65,15119.05,15150,NIFTY11FEB2115150CE,NIFTY11FEB2115150PE,84.4,95.25,51.95,86.0,2433.75,693.75,3127.5,55.6764625,3071.8235375,-7698.995537499997
2021-02-11 09:20:00,2021-02-11 15:15:00,15113.75,15073.25,15100,NIFTY11FEB2115100CE,NIFTY11FEB2115100PE,57.7,51.45,66.45,0.15,-656.25,3847.5000000000005,3191.2500000000005,52.233850000000004,3139.0161500000004,-4559.979387499997
2021-02-12 09:20:00,2021-02-12 15:15:00,15196.2,15186.2,15200,NIFTY18FEB2115200CE,NIFTY18FEB2115200PE,133.85,136.7,104.0,143.25,2238.7499999999995,-491.25000000000085,1747.4999999999986,60.23203749999999,1687.2679624999987,-2872.711424999998
2021-02-15 09:20:00,2021-02-15 15:15:00,15281.45,15270.3,15300,NIFTY18FEB2115300CE,NIFTY18FEB2115300PE,84.4,116.85,111.6,84.5,-2039.999999999999,2426.2499999999995,386.25000000000045,56.976175000000005,329.27382500000044,-2543.4375999999975
2021-02-16 09:20:00,2021-02-16 15:15:00,15405.85,15371.45,15400,NIFTY18FEB2115400CE,NIFTY18FEB2115400PE,88.25,91.85,49.15,121.8,2932.5,-2246.25,686.25,55.91811249999999,630.3318875,-1913.1057124999975
2021-02-17 09:20:00,2021-02-17 15:15:00,15259.35,15279.9,15250,NIFTY18FEB2115250CE,NIFTY18FEB2115250PE,83.7,72.0,43.5,75.5,3015.0,-262.5,2752.5,54.542649999999995,2697.95735,784.8516375000027
2021-02-18 09:20:00,2021-02-18 11:44:00,15229.2,15242.3,15250,NIFTY18FEB2115250CE,NIFTY18FEB2115250PE,30.45,61.95,7.4,111.25,1728.7499999999998,-3697.5,-1968.7500000000002,51.8816875,-2020.6316875000002,-1235.7800499999976
2021-02-19 09:20:00,2021-02-19 15:15:00,15057.05,15074.8,15050,NIFTY25FEB2115050CE,NIFTY25FEB2115050PE,138.95,145.2,110.3,148.7,2148.7499999999995,-262.5,1886.2499999999995,60.882549999999995,1825.3674499999995,589.5874000000019
2021-02-22 09:20:00,2021-02-22 14:18:00,14945.9,14999.05,14950,NIFTY25FEB2114950CE,NIFTY25FEB2114950PE,121.65,129.6,33.5,303.0,6611.25,-13005.0,-6393.75,60.023875,-6453.773875,-5864.186474999998
2021-02-23 09:20:00,2021-02-23 15:15:00,14758.8,14782.25,14750,NIFTY25FEB2114750CE,NIFTY25FEB2114750PE,111.4,109.1,80.5,106.35,2317.5000000000005,206.25,2523.7500000000005,57.7222375,2466.0277625000003,-3398.1587124999974
2021-02-25 09:20:00,2021-02-25 15:15:00,15143.85,15079.85,15150,NIFTY25FEB2115150CE,NIFTY25FEB2115150PE,47.15,55.4,0.2,51.75,3521.2499999999995,273.7499999999999,3794.9999999999995,51.85776249999999,3743.1422374999997,344.9835250000024
2021-02-26 09:20:00,2021-02-26 15:15:00,14846.2,14888.6,14850,NIFTY04MAR2114850CE,NIFTY04MAR2114850PE,173.7,188.7,85.05,388.5,6648.749999999999,-14985.0,-8336.25,65.61726250000001,-8401.8672625,-8056.883737499998
2021-03-01 09:20:00,2021-03-01 15:15:00,14710.4,14702.5,14700,NIFTY04MAR2114700CE,NIFTY04MAR2114700PE,187.6,162.15,184.7,112.2,217.50000000000043,3746.25,3963.7500000000005,63.893575,3899.8564250000004,-4157.027312499997
2021-03-02 09:20:00,2021-03-02 15:15:00,14867.6,14865.3,14850,NIFTY04MAR2114850CE,NIFTY04MAR2114850PE,134.85,120.2,159.5,66.15,-1848.7500000000005,4053.75,2204.9999999999995,59.43523749999999,2145.5647624999997,-2011.462549999997
2021-03-03 09:20:00,2021-03-03 14:49:00,15053.8,15064.4,15050,NIFTY04MAR2115050CE,NIFTY04MAR2115050PE,80.0,72.65,212.8,15.75,-9960.0,4267.5,-5692.5,55.1540125,-5747.6540125,-7759.116562499998
2021-03-04 09:20:00,2021-03-04 12:55:00,15066.75,15026.75,15050,NIFTY04MAR2115050CE,NIFTY04MAR2115050PE,71.0,63.3,151.2,9.85,-6014.999999999999,4008.7499999999995,-2006.2499999999995,53.927687500000005,-2060.1776874999996,-9819.294249999997
2021-03-12 09:20:00,2021-03-12 14:15:00,15317.85,15321.15,15300,NIFTY18MAR2115300CE,NIFTY18MAR2115300PE,164.9,136.0,59.0,389.25,7942.5,-18993.75,-11051.25,62.8634875,-11114.1134875,-20933.407737499998
2021-03-15 09:20:00,2021-03-15 15:15:00,14959.65,15048.4,14950,NIFTY18MAR2114950CE,NIFTY18MAR2114950PE,165.6,150.0,131.75,130.0,2538.7499999999995,1500.0,4038.7499999999995,62.2220125,3976.5279874999997,-16956.87975
2021-03-16 09:20:00,2021-03-16 15:15:00,14983.55,14996.1,15000,NIFTY18MAR2115000CE,NIFTY18MAR2115000PE,113.3,125.7,78.3,147.9,2625.0,-1665.0000000000002,959.9999999999998,58.764849999999996,901.2351499999997,-16055.6446
2021-03-17 09:20:00,2021-03-17 15:15:00,14903.45,14946.55,14900,NIFTY18MAR2114900CE,NIFTY18MAR2114900PE,96.05,98.45,24.75,191.0,5347.5,-6941.25,-1593.75,56.8253125,-1650.5753125,-17706.2199125
2021-03-18 09:20:00,2021-03-18 13:12:00,14861.65,14855.5,14850,NIFTY18MAR2114850CE,NIFTY18MAR2114850PE,58.65,50.4,4.0,125.75,4098.75,-5651.25,-1552.5,52.6559125,-1605.1559124999999,-19311.375825
2021-03-19 09:20:00,2021-03-19 15:15:00,14442.15,14471.15,14450,NIFTY25MAR2114450CE,NIFTY25MAR2114450PE,207.75,201.9,365.8,74.8,-11853.75,9532.5,-2321.25,67.37934999999999,-2388.62935,-21700.005175
2021-03-22 09:20:00,2021-03-22 15:15:00,14695.25,14736.3,14700,NIFTY25MAR2114700CE,NIFTY25MAR2114700PE,162.1,156.2,161.75,110.45,26.249999999999574,3431.249999999999,3457.4999999999986,62.405950000000004,3395.094049999999,-18304.911125
2021-03-23 09:20:00,2021-03-23 15:15:00,14816.0,14768.55,14800,NIFTY25MAR2114800CE,NIFTY25MAR2114800PE,128.65,120.05,121.0,83.65,573.7500000000005,2729.9999999999995,3303.75,59.026787500000005,3244.7232125,-15060.187912499998
2021-03-24 09:20:00,2021-03-24 15:05:00,14741.6,14712.45,14750,NIFTY25MAR2114750CE,NIFTY25MAR2114750PE,94.55,97.55,14.0,223.1,6041.25,-9416.25,-3375.0,56.868624999999994,-3431.868625,-18492.056537499997
2021-03-25 09:20:00,2021-03-25 12:08:00,14467.0,14570.9,14450,NIFTY25MAR2114450CE,NIFTY25MAR2114450PE,74.0,54.55,11.85,147.75,4661.25,-6990.0,-2328.75,53.676399999999994,-2382.4264,-20874.482937499997
2021-03-26 09:20:00,2021-03-26 15:15:00,14446.35,14506.3,14450,NIFTY01APR2114450CE,NIFTY01APR2114450PE,190.0,174.4,180.55,119.35,708.7499999999991,4128.750000000001,4837.5,64.52912500000001,4772.970875,-16101.512062499998
2021-03-30 09:20:00,2021-03-30 15:15:00,14629.45,14628.5,14650,NIFTY01APR2114650CE,NIFTY01APR2114650PE,114.9,117.25,240.0,46.3,-9382.5,5321.25,-4061.25,58.88282499999999,-4120.132825,-20221.6448875
2021-03-31 09:20:00,2021-03-31 15:15:00,14736.25,14811.85,14750,NIFTY01APR2114750CE,NIFTY01APR2114750PE,103.0,96.1,52.75,104.05,3768.75,-596.2500000000002,3172.5,56.62060000000001,3115.8794,-17105.7654875
2021-04-01 09:20:00,2021-04-01 15:15:00,14800.0,14798.4,14800,NIFTY01APR2114800CE,NIFTY01APR2114800PE,53.35,52.7,72.65,0.25,-1447.5000000000002,3933.75,2486.25,52.146175,2434.103825,-14671.6616625
2021-04-05 09:20:00,2021-04-05 15:15:00,14748.45,14837.7,14750,NIFTY08APR2114750CE,NIFTY08APR2114750PE,149.6,144.2,74.15,188.2,5658.749999999999,-3300.0,2358.749999999999,61.3104625,2297.439537499999,-12374.222125000002
2021-04-06 09:20:00,2021-04-06 15:15:00,14594.95,14737.0,14600,NIFTY08APR2114600CE,NIFTY08APR2114600PE,125.0,137.85,162.5,61.15,-2812.5,5752.499999999999,2939.999999999999,59.74933750000001,2880.250662499999,-9493.971462500003
2021-04-07 09:20:00,2021-04-07 15:15:00,14732.6,14716.45,14750,NIFTY08APR2114750CE,NIFTY08APR2114750PE,88.7,112.85,114.0,38.85,-1897.4999999999998,5550.0,3652.5,56.69683750000001,3595.8031625,-5898.168300000003
2021-04-08 09:20:00,2021-04-08 14:59:00,14932.15,14875.65,14950,NIFTY08APR2114950CE,NIFTY08APR2114950PE,35.15,56.5,0.7,107.8,2583.7499999999995,-3847.5,-1263.7500000000005,51.781675,-1315.5316750000004,-7213.699975000003
2021-04-09 09:20:00,2021-04-09 15:15:00,14830.55,14882.65,14850,NIFTY15APR2114850CE,NIFTY15APR2114850PE,147.0,168.45,125.2,134.65,1634.9999999999998,2534.9999999999986,4169.999999999998,62.2028875,4107.797112499999,-3105.9028625000046
2021-04-12 09:20:00,2021-04-12 15:15:00,14507.65,14644.65,14500,NIFTY15APR2114500CE,NIFTY15APR2114500PE,153.7,137.3,61.55,238.05,6911.249999999999,-7556.25,-645.0000000000009,61.444300000000005,-706.4443000000009,-3812.3471625000057
2021-04-13 09:20:00,2021-04-13 15:15:00,14292.2,14364.9,14300,NIFTY15APR2114300CE,NIFTY15APR2114300PE,120.05,123.5,229.75,28.25,-8227.5,7143.75,-1083.75,59.17059999999999,-1142.9206,-4955.267762500005
2021-04-15 09:20:00,2021-04-15 10:19:00,14556.35,14522.4,14550,NIFTY15APR2114550CE,NIFTY15APR2114550PE,61.5,51.9,12.5,137.65,3675.0,-6431.25,-2756.25,52.9763125,-2809.2263125,-7764.494075000005
2021-04-16 09:20:00,2021-04-16 15:15:00,14603.65,14599.6,14600,NIFTY22APR2114600CE,NIFTY22APR2114600PE,154.6,149.9,147.5,131.1,532.4999999999995,1410.000000000001,1942.5000000000005,61.86955,1880.6304500000006,-5883.8636250000045
2021-04-19 09:20:00,2021-04-19 15:15:00,14207.05,14306.6,14200,NIFTY22APR2114200CE,NIFTY22APR2114200PE,175.5,151.8,226.75,78.6,-3843.75,5490.000000000001,1646.250000000001,63.0077125,1583.2422875000009,-4300.621337500003
2021-04-20 09:20:00,2021-04-20 14:32:00,14498.7,14526.7,14500,NIFTY22APR2114500CE,NIFTY22APR2114500PE,91.35,96.65,22.9,224.15,5133.749999999999,-9562.5,-4428.750000000001,56.7635875,-4485.5135875000005,-8786.134925000004
2021-04-22 09:20:00,2021-04-22 12:24:00,14178.0,14219.15,14200,NIFTY22APR2114200CE,NIFTY22APR2114200PE,45.15,74.1,141.45,17.15,-7222.499999999999,4271.25,-2951.249999999999,53.279050000000005,-3004.529049999999,-11790.663975000003
2021-04-23 09:20:00,2021-04-23 15:15:00,14391.4,14326.35,14400,NIFTY29APR2114400CE,NIFTY29APR2114400PE,167.4,182.15,136.05,193.5,2351.2499999999995,-851.2499999999995,1500.0,64.1055625,1435.8944375,-10354.769537500004
2021-04-26 09:20:00,2021-04-26 15:15:00,14480.1,14449.45,14500,NIFTY29APR2114500CE,NIFTY29APR2114500PE,131.0,153.3,125.75,139.2,393.75,1057.5000000000018,1451.2500000000018,60.92901249999999,1390.3209875000018,-8964.448550000003
2021-04-27 09:20:00,2021-04-27 15:15:00,14517.1,14493.8,14500,NIFTY29APR2114500CE,NIFTY29APR2114500PE,121.85,109.8,196.7,51.35,-5613.75,4383.75,-1230.0,58.603637500000005,-1288.6036375,-10253.052187500003
2021-04-28 09:20:00,2021-04-28 15:15:00,14732.55,14710.5,14750,NIFTY29APR2114750CE,NIFTY29APR2114750PE,69.65,91.4,137.5,35.4,-5088.75,4200.000000000001,-888.7499999999991,55.131175,-943.8811749999991,-11196.933362500002
2021-04-29 09:20:00,2021-04-29 09:55:00,15035.75,14979.0,15050,NIFTY29APR2115050CE,NIFTY29APR2115050PE,40.3,59.1,10.1,139.0,2264.9999999999995,-5992.5,-3727.5000000000005,52.38122499999999,-3779.8812250000005,-14976.814587500003
2021-04-30 09:20:00,2021-04-30 15:15:00,14761.25,14747.35,14750,NIFTY06MAY2114750CE,NIFTY06MAY2114750PE,188.0,182.9,124.35,225.55,4773.75,-3198.7500000000005,1574.9999999999995,65.13962500000001,1509.8603749999995,-13466.954212500003
2021-05-03 09:20:00,2021-05-03 15:15:00,14452.0,14481.05,14450,NIFTY06MAY2114450CE,NIFTY06MAY2114450PE,154.55,150.1,251.35,67.95,-7259.999999999999,6161.249999999999,-1098.75,62.150575,-1160.9005750000001,-14627.854787500002
2021-05-04 09:20:00,2021-05-04 15:15:00,14698.1,14687.25,14700,NIFTY06MAY2114700CE,NIFTY06MAY2114700PE,119.45,107.8,36.45,228.05,6225.0,-9018.750000000002,-2793.750000000002,58.529875000000004,-2852.279875000002,-17480.134662500004
2021-05-05 09:20:00,2021-05-05 15:15:00,14571.65,14604.15,14550,NIFTY06MAY2114550CE,NIFTY06MAY2114550PE,106.1,89.7,118.35,42.45,-918.75,3543.75,2625.0,56.509,2568.491,-14911.643662500004
2021-05-14 09:20:00,2021-05-14 15:15:00,14715.9,14749.4,14700,NIFTY20MAY2114700CE,NIFTY20MAY2114700PE,144.0,127.95,122.0,131.45,1650.0,-262.4999999999989,1387.5000000000011,60.3326875,1327.1673125000011,-13584.476350000003
2021-05-17 09:20:00,2021-05-17 15:15:00,14756.9,14756.25,14750,NIFTY20MAY2114750CE,NIFTY20MAY2114750PE,109.05,101.8,215.6,42.2,-7991.25,4470.0,-3521.25,57.79585,-3579.04585,-17163.522200000003
2021-05-18 09:20:00,2021-05-18 15:15:00,15105.25,15067.2,15100,NIFTY20MAY2115100CE,NIFTY20MAY2115100PE,92.0,79.5,91.0,72.3,75.0,540.0000000000002,615.0000000000002,55.50527499999999,559.4947250000002,-16604.027475000003
2021-05-19 09:20:00,2021-05-19 15:15:00,15086.5,15058.6,15100,NIFTY20MAY2115100CE,NIFTY20MAY2115100PE,65.0,80.15,34.85,91.25,2261.25,-832.4999999999995,1428.7500000000005,54.147475,1374.6025250000005,-15229.424950000002
2021-05-20 09:20:00,2021-05-20 14:18:00,15062.15,15042.6,15050,NIFTY20MAY2115050CE,NIFTY20MAY2115050PE,45.95,38.15,1.9,95.4,3303.7500000000005,-4293.750000000001,-990.0000000000005,51.388975,-1041.3889750000005,-16270.813925000002
2021-05-21 09:20:00,2021-05-21 15:15:00,15013.35,14987.8,15000,NIFTY27MAY2115000CE,NIFTY27MAY2115000PE,138.7,112.75,258.25,47.15,-8966.25,4920.0,-4046.25,59.82235,-4106.07235,-20376.886275000004
2021-05-24 09:20:00,2021-05-24 15:15:00,15242.1,15211.35,15250,NIFTY27MAY2115250CE,NIFTY27MAY2115250PE,104.9,113.45,70.25,118.75,2598.7500000000005,-397.4999999999998,2201.250000000001,57.64645,2143.6035500000007,-18233.282725000005
2021-05-25 09:20:00,2021-05-25 15:15:00,15267.75,15291.75,15250,NIFTY27MAY2115250CE,NIFTY27MAY2115250PE,94.3,67.0,55.75,92.25,2891.25,-1893.75,997.5,54.9736,942.5264,-17290.756325000006
2021-05-26 09:20:00,2021-05-26 15:15:00,15212.55,15257.05,15200,NIFTY27MAY2115200CE,NIFTY27MAY2115200PE,72.9,56.6,125.55,19.7,-3948.7499999999995,2767.5000000000005,-1181.249999999999,53.619437500000004,-1234.869437499999,-18525.625762500003
2021-05-27 09:20:00,2021-05-27 15:15:00,15295.3,15323.95,15300,NIFTY27MAY2115300CE,NIFTY27MAY2115300PE,41.2,46.65,34.9,0.15,472.50000000000034,3487.5,3960.0000000000005,51.126287500000004,3908.8737125000002,-14616.752050000003
2021-05-28 09:20:00,2021-05-28 15:15:00,15434.3,15421.2,15450,NIFTY03JUN2115450CE,NIFTY03JUN2115450PE,109.1,128.85,97.95,118.85,836.2499999999993,750.0,1586.2499999999993,58.6573,1527.5926999999992,-13089.159350000004
2021-05-31 09:20:00,2021-05-31 15:15:00,15419.35,15437.75,15400,NIFTY03JUN2115400CE,NIFTY03JUN2115400PE,103.4,94.9,195.5,39.15,-6907.5,4181.250000000001,-2726.249999999999,57.1124875,-2783.362487499999,-15872.521837500002
2021-06-01 09:20:00,2021-06-01 15:15:00,15609.85,15629.65,15600,NIFTY03JUN2115600CE,NIFTY03JUN2115600PE,74.8,88.9,65.0,78.9,734.9999999999998,750.0,1484.9999999999998,55.046724999999995,1429.9532749999998,-14442.568562500002
2021-06-02 09:20:00,2021-06-02 15:15:00,15540.7,15520.35,15550,NIFTY03JUN2115550CE,NIFTY03JUN2115550PE,60.6,70.25,67.05,32.95,-483.74999999999966,2797.5,2313.7500000000005,53.3707,2260.3793000000005,-12182.189262500002
2021-06-03 09:20:00,2021-06-03 15:15:00,15656.9,15655.55,15650,NIFTY03JUN2115650CE,NIFTY03JUN2115650PE,32.7,38.8,37.25,0.2,-341.2499999999998,2894.9999999999995,2553.75,50.4557875,2503.2942125,-9678.895050000003
2021-06-04 09:20:00,2021-06-04 15:15:00,15686.75,15712.5,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,106.0,121.75,91.0,107.75,1125.0,1050.0,2175.0,58.1070625,2116.8929375,-7562.002112500003
2021-06-07 09:20:00,2021-06-07 15:15:00,15704.9,15725.1,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,93.45,87.3,117.6,59.9,-1811.2499999999993,2055.0,243.75000000000068,55.989625,187.7603750000007,-7374.241737500002
2021-06-08 09:20:00,2021-06-08 15:15:00,15766.1,15773.9,15750,NIFTY10JUN2115750CE,NIFTY10JUN2115750PE,78.1,73.55,63.8,66.85,1072.4999999999998,502.5000000000002,1575.0,54.451187499999996,1520.5488125,-5853.692925000002
2021-06-09 09:20:00,2021-06-09 14:33:00,15735.75,15766.3,15750,NIFTY10JUN2115750CE,NIFTY10JUN2115750PE,46.15,71.1,15.75,138.7,2280.0,-5070.0,-2790.0,53.167037500000006,-2843.1670375,-8696.859962500002
2021-06-10 09:20:00,2021-06-10 15:15:00,15677.7,15692.1,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,25.2,56.8,38.35,0.3,-986.2500000000001,4237.5,3251.25,50.9048875,3200.3451125,-5496.514850000002
2021-06-11 09:20:00,2021-06-11 15:15:00,15814.4,15796.45,15800,NIFTY17JUN2115800CE,NIFTY17JUN2115800PE,103.25,99.25,92.05,88.7,840.0000000000002,791.2499999999998,1631.25,56.925062499999996,1574.3249375,-3922.1899125000023
2021-06-14 09:20:00,2021-06-14 15:15:00,15752.65,15791.4,15750,NIFTY17JUN2115750CE,NIFTY17JUN2115750PE,80.8,92.95,115.25,51.35,-2583.75,3120.0,536.25,55.62205,480.62795,-3441.561962500002
2021-06-15 09:20:00,2021-06-15 15:15:00,15875.15,15866.95,15900,NIFTY17JUN2115900CE,NIFTY17JUN2115900PE,51.45,92.9,47.65,80.65,285.00000000000034,918.75,1203.7500000000005,54.128725,1149.6212750000004,-2291.940687500002
2021-06-16 09:20:00,2021-06-16 15:15:00,15841.9,15847.5,15850,NIFTY17JUN2115850CE,NIFTY17JUN2115850PE,52.4,69.3,25.2,92.65,2040.0,-1751.2500000000007,288.7499999999993,53.106887500000006,235.64311249999932,-2056.2975750000023
2021-06-17 09:20:00,2021-06-17 10:36:00,15674.15,15648.3,15650,NIFTY17JUN2115650CE,NIFTY17JUN2115650PE,55.05,32.5,104.3,8.95,-3693.75,1766.25,-1927.5,51.6415375,-1979.1415375,-4035.439112500002
2021-06-18 09:20:00,2021-06-18 10:59:00,15705.35,15756.5,15700,NIFTY24JUN2115700CE,NIFTY24JUN2115700PE,112.45,104.95,62.75,283.6,3727.5,-13398.750000000002,-9671.250000000002,58.66866250000001,-9729.918662500002,-13765.357775000004
2021-06-21 09:20:00,2021-06-21 15:15:00,15543.6,15525.85,15550,NIFTY24JUN2115550CE,NIFTY24JUN2115550PE,105.0,119.75,225.5,30.65,-9037.5,6682.5,-2355.0,58.36851250000001,-2413.3685125,-16178.726287500005
2021-06-22 09:20:00,2021-06-22 15:15:00,15847.2,15840.5,15850,NIFTY24JUN2115850CE,NIFTY24JUN2115850PE,66.65,80.85,35.3,109.05,2351.2500000000005,-2115.0,236.25000000000045,54.3693625,181.88063750000046,-15996.845650000005
