trade_date,trade_id,entry_time,exit_time,spot_entry,strike,ce_symbol,pe_symbol,ce_entry,pe_entry,ce_exit,pe_exit,ce_pnl,pe_pnl,gross_pnl,charges,total_pnl,capital,roi,exit_on,cum_pnl
29-01-2021,2021-01-29_13950,29-01-2021 09:20,29-01-2021 15:15,13953.7,13950,NIFTY04FEB2113950CE,NIFTY04FEB2113950PE,210.85,209.15,112.25,387.3,7395,-13361.25,-5966.25,68.2119625,-6034.461963,31500,-19.1570221,time_exit,-21523.21092
01-02-2021,2021-02-01_13700,01-02-2021 09:20,01-02-2021 13:40,13710.2,13700,NIFTY04FEB2113700CE,NIFTY04FEB2113700PE,219.8,211.35,509,31,-21690,13526.25,-8163.75,68.9533,-8232.7033,32336.25,-25.45967235,stoploss_hit,-29755.91422
02-02-2021,2021-02-02_14600,02-02-2021 09:20,02-02-2021 15:15,14575.15,14600,NIFTY04FEB2114600CE,NIFTY04FEB2114600PE,100.25,144.85,128.25,79.35,-2100,4912.5,2812.5,58.8955,2753.6045,18382.5,14.97948864,time_exit,-27002.30972
03-02-2021,2021-02-03_14600,03-02-2021 09:20,03-02-2021 12:37,14602.15,14600,NIFTY04FEB2114600CE,NIFTY04FEB2114600PE,104.65,110.65,249.2,20.45,-10841.25,6765,-4076.25,58.0627375,-4134.312737,16147.5,-25.60342305,stoploss_hit,-31136.62246
04-02-2021,2021-02-04_14800,04-02-2021 09:20,04-02-2021 15:15,14775.5,14800,NIFTY04FEB2114800CE,NIFTY04FEB2114800PE,40.7,73.85,88.55,0.35,-3588.75,5512.5,1923.75,52.611175,1871.138825,8591.25,21.77958766,time_exit,-29265.48364
05-02-2021,2021-02-05_15000,05-02-2021 09:20,05-02-2021 15:15,14990.05,15000,NIFTY11FEB2115000CE,NIFTY11FEB2115000PE,143.3,187.7,108.55,201.95,2606.25,-1068.75,1537.5,63.197875,1474.302125,24825,5.93877996,time_exit,-27791.18151
08-02-2021,2021-02-08_15100,08-02-2021 09:20,08-02-2021 15:15,15088.15,15100,NIFTY11FEB2115100CE,NIFTY11FEB2115100PE,125,156.05,129.15,112,-311.25,3303.75,2992.5,60.6318625,2931.868138,21078.75,13.90911765,time_exit,-24859.31337
09-02-2021,2021-02-09_15150,09-02-2021 09:20,09-02-2021 15:15,15153.8,15150,NIFTY11FEB2115150CE,NIFTY11FEB2115150PE,104.1,112.9,81.7,124.9,1680,-900,780,57.70855,722.29145,16275,4.438042704,time_exit,-24137.02192
10-02-2021,2021-02-10_15150,10-02-2021 09:20,10-02-2021 15:15,15141.65,15150,NIFTY11FEB2115150CE,NIFTY11FEB2115150PE,84.4,95.25,51.95,86,2433.75,693.75,3127.5,55.6764625,3071.823538,13473.75,22.798579,time_exit,-21065.19839
11-02-2021,2021-02-11_15100,11-02-2021 09:20,11-02-2021 15:15,15113.75,15100,NIFTY11FEB2115100CE,NIFTY11FEB2115100PE,57.7,51.45,66.45,0.15,-656.25,3847.5,3191.25,52.23385,3139.01615,8186.25,38.34498275,time_exit,-17926.18224
12-02-2021,2021-02-12_15200,12-02-2021 09:20,12-02-2021 15:15,15196.2,15200,NIFTY18FEB2115200CE,NIFTY18FEB2115200PE,133.85,136.7,104,143.25,2238.75,-491.25,1747.5,60.2320375,1687.267962,20291.25,8.315248999,time_exit,-16238.91427
15-02-2021,2021-02-15_15300,15-02-2021 09:20,15-02-2021 15:15,15281.45,15300,NIFTY18FEB2115300CE,NIFTY18FEB2115300PE,84.4,116.85,111.6,84.5,-2040,2426.25,386.25,56.976175,329.273825,15093.75,2.181524306,time_exit,-15909.64045
16-02-2021,2021-02-16_15400,16-02-2021 09:20,16-02-2021 15:15,15405.85,15400,NIFTY18FEB2115400CE,NIFTY18FEB2115400PE,88.25,91.85,49.15,121.8,2932.5,-2246.25,686.25,55.9181125,630.3318875,13507.5,4.666532574,time_exit,-15279.30856
17-02-2021,2021-02-17_15250,17-02-2021 09:20,17-02-2021 15:15,15259.35,15250,NIFTY18FEB2115250CE,NIFTY18FEB2115250PE,83.7,72,43.5,75.5,3015,-262.5,2752.5,54.54265,2697.95735,11677.5,23.1038951,time_exit,-12581.35121
18-02-2021,2021-02-18_15250,18-02-2021 09:20,18-02-2021 11:44,15229.2,15250,NIFTY18FEB2115250CE,NIFTY18FEB2115250PE,30.45,61.95,7.4,111.25,1728.75,-3697.5,-1968.75,51.8816875,-2020.631688,6930,-29.15774441,stoploss_hit,-14601.9829
19-02-2021,2021-02-19_15050,19-02-2021 09:20,19-02-2021 15:15,15057.05,15050,NIFTY25FEB2115050CE,NIFTY25FEB2115050PE,138.95,145.2,110.3,148.7,2148.75,-262.5,1886.25,60.88255,1825.36745,21311.25,8.565276321,time_exit,-12776.61545
22-02-2021,2021-02-22_14950,22-02-2021 09:20,22-02-2021 13:49,14945.9,14950,NIFTY25FEB2114950CE,NIFTY25FEB2114950PE,121.65,129.6,37.6,278.95,6303.75,-11201.25,-4897.5,59.8892125,-4957.389212,18843.75,-26.30786978,stoploss_hit,-17734.00466
23-02-2021,2021-02-23_14750,23-02-2021 09:20,23-02-2021 15:15,14758.8,14750,NIFTY25FEB2114750CE,NIFTY25FEB2114750PE,111.4,109.1,80.5,106.35,2317.5,206.25,2523.75,57.7222375,2466.027763,16537.5,14.9117325,time_exit,-15267.9769
25-02-2021,2021-02-25_15150,25-02-2021 09:20,25-02-2021 15:15,15143.85,15150,NIFTY25FEB2115150CE,NIFTY25FEB2115150PE,47.15,55.4,0.2,51.75,3521.25,273.75,3795,51.8577625,3743.142237,7691.25,48.66754087,time_exit,-11524.83466
26-02-2021,2021-02-26_14850,26-02-2021 09:20,26-02-2021 11:26,14846.2,14850,NIFTY04MAR2114850CE,NIFTY04MAR2114850PE,173.7,188.7,136.65,320.3,2778.75,-9870,-7091.25,65.5052125,-7156.755213,27180,-26.33096105,stoploss_hit,-18681.58987
01-03-2021,2021-03-01_14700,01-03-2021 09:20,01-03-2021 15:15,14710.4,14700,NIFTY04MAR2114700CE,NIFTY04MAR2114700PE,187.6,162.15,184.7,112.2,217.5,3746.25,3963.75,63.893575,3899.856425,26231.25,14.86721534,time_exit,-14781.73345
02-03-2021,2021-03-02_14850,02-03-2021 09:20,02-03-2021 15:15,14867.6,14850,NIFTY04MAR2114850CE,NIFTY04MAR2114850PE,134.85,120.2,159.5,66.15,-1848.75,4053.75,2205,59.4352375,2145.564762,19128.75,11.21643998,time_exit,-12636.16869
03-03-2021,2021-03-03_15050,03-03-2021 09:20,03-03-2021 13:46,15053.8,15050,NIFTY04MAR2115050CE,NIFTY04MAR2115050PE,80,72.65,157.85,34.6,-5838.75,2853.75,-2985,54.9103375,-3039.910337,11448.75,-26.55233399,stoploss_hit,-15676.07902
04-03-2021,2021-03-04_15050,04-03-2021 09:20,04-03-2021 15:15,15066.75,15050,NIFTY04MAR2115050CE,NIFTY04MAR2115050PE,71,63.3,32.2,0.8,2910,4687.5,7597.5,53.06335,7544.43665,10072.5,74.90133184,time_exit,-8131.642375
12-03-2021,2021-03-12_15300,12-03-2021 09:20,12-03-2021 13:42,15317.85,15300,NIFTY18MAR2115300CE,NIFTY18MAR2115300PE,164.9,136,83.75,300.55,6086.25,-12341.25,-6255,62.431825,-6317.431825,22567.5,-27.99349429,stoploss_hit,-14449.0742
15-03-2021,2021-03-15_14950,15-03-2021 09:20,15-03-2021 15:15,14959.65,14950,NIFTY18MAR2114950CE,NIFTY18MAR2114950PE,165.6,150,131.75,130,2538.75,1500,4038.75,62.2220125,3976.527987,23670,16.79986475,time_exit,-10472.54621
16-03-2021,2021-03-16_15000,16-03-2021 09:20,16-03-2021 15:15,14983.55,15000,NIFTY18MAR2115000CE,NIFTY18MAR2115000PE,113.3,125.7,78.3,147.9,2625,-1665,960,58.76485,901.23515,17925,5.027811158,time_exit,-9571.311062
17-03-2021,2021-03-17_14900,17-03-2021 09:20,17-03-2021 15:15,14903.45,14900,NIFTY18MAR2114900CE,NIFTY18MAR2114900PE,96.05,98.45,24.75,191,5347.5,-6941.25,-1593.75,56.8253125,-1650.575313,14587.5,-11.31499786,time_exit,-11221.88637
18-03-2021,2021-03-18_14850,18-03-2021 09:20,18-03-2021 13:14,14861.65,14850,NIFTY18MAR2114850CE,NIFTY18MAR2114850PE,58.65,50.4,3.8,137.6,4113.75,-6540,-2426.25,52.73455,-2478.98455,8178.75,-30.31006633,stoploss_hit,-13700.87092
19-03-2021,2021-03-19_14450,19-03-2021 09:20,19-03-2021 15:15,14442.15,14450,NIFTY25MAR2114450CE,NIFTY25MAR2114450PE,207.75,201.9,365.8,74.8,-11853.75,9532.5,-2321.25,67.37935,-2388.62935,30723.75,-7.774537125,time_exit,-16089.50027
22-03-2021,2021-03-22_14700,22-03-2021 09:20,22-03-2021 15:15,14695.25,14700,NIFTY25MAR2114700CE,NIFTY25MAR2114700PE,162.1,156.2,161.75,110.45,26.25,3431.25,3457.5,62.40595,3395.09405,23872.5,14.22177841,time_exit,-12694.40622
23-03-2021,2021-03-23_14800,23-03-2021 09:20,23-03-2021 15:15,14816,14800,NIFTY25MAR2114800CE,NIFTY25MAR2114800PE,128.65,120.05,121,83.65,573.75,2730,3303.75,59.0267875,3244.723213,18652.5,17.39564784,time_exit,-9449.683012
24-03-2021,2021-03-24_14750,24-03-2021 09:20,24-03-2021 11:32,14741.6,14750,NIFTY25MAR2114750CE,NIFTY25MAR2114750PE,94.55,97.55,37.2,203.35,4301.25,-7935,-3633.75,56.8919125,-3690.641913,14407.5,-25.616116,stoploss_hit,-13140.32492
25-03-2021,2021-03-25_14450,25-03-2021 09:20,25-03-2021 12:09,14467,14450,NIFTY25MAR2114450CE,NIFTY25MAR2114450PE,74,54.55,10.7,157.5,4747.5,-7721.25,-2973.75,53.73445,-3027.48445,9641.25,-31.4013686,stoploss_hit,-16167.80937
26-03-2021,2021-03-26_14450,26-03-2021 09:20,26-03-2021 15:15,14446.35,14450,NIFTY01APR2114450CE,NIFTY01APR2114450PE,190,174.4,180.55,119.35,708.75,4128.75,4837.5,64.529125,4772.970875,27330,17.46421835,time_exit,-11394.8385
30-03-2021,2021-03-30_14650,30-03-2021 09:20,30-03-2021 14:03,14629.45,14650,NIFTY01APR2114650CE,NIFTY01APR2114650PE,114.9,117.25,242.1,54.65,-9540,4695,-4845,58.9533625,-4903.953363,17411.25,-28.16542961,stoploss_hit,-16298.79186
31-03-2021,2021-03-31_14750,31-03-2021 09:20,31-03-2021 15:15,14736.25,14750,NIFTY01APR2114750CE,NIFTY01APR2114750PE,103,96.1,52.75,104.05,3768.75,-596.25,3172.5,56.6206,3115.8794,14932.5,20.86642826,time_exit,-13182.91246
01-04-2021,2021-04-01_14800,01-04-2021 09:20,01-04-2021 15:15,14800,14800,NIFTY01APR2114800CE,NIFTY01APR2114800PE,53.35,52.7,72.65,0.25,-1447.5,3933.75,2486.25,52.146175,2434.103825,7953.75,30.60322269,time_exit,-10748.80864
05-04-2021,2021-04-05_14750,05-04-2021 09:20,05-04-2021 10:17,14748.45,14750,NIFTY08APR2114750CE,NIFTY08APR2114750PE,149.6,144.2,62.25,312.9,6551.25,-12652.5,-6101.25,62.0718625,-6163.321863,22035,-27.97060069,stoploss_hit,-16912.1305
06-04-2021,2021-04-06_14600,06-04-2021 09:20,06-04-2021 15:15,14594.95,14600,NIFTY08APR2114600CE,NIFTY08APR2114600PE,125,137.85,162.5,61.15,-2812.5,5752.5,2940,59.7493375,2880.250662,19713.75,14.61036415,time_exit,-14031.87984
07-04-2021,2021-04-07_14750,07-04-2021 09:20,07-04-2021 15:15,14732.6,14750,NIFTY08APR2114750CE,NIFTY08APR2114750PE,88.7,112.85,114,38.85,-1897.5,5550,3652.5,56.6968375,3595.803163,15116.25,23.78766667,time_exit,-10436.07667
08-04-2021,2021-04-08_14950,08-04-2021 09:20,08-04-2021 15:15,14932.15,14950,NIFTY08APR2114950CE,NIFTY08APR2114950PE,35.15,56.5,0.1,75.25,2628.75,-1406.25,1222.5,51.5579125,1170.942088,6873.75,17.03498218,time_exit,-9265.134587
09-04-2021,2021-04-09_14850,09-04-2021 09:20,09-04-2021 15:15,14830.55,14850,NIFTY15APR2114850CE,NIFTY15APR2114850PE,147,168.45,125.2,134.65,1635,2535,4170,62.2028875,4107.797112,23658.75,17.36269715,time_exit,-5157.337475
12-04-2021,2021-04-12_14500,12-04-2021 09:20,12-04-2021 15:15,14507.65,14500,NIFTY15APR2114500CE,NIFTY15APR2114500PE,153.7,137.3,61.55,238.05,6911.25,-7556.25,-645,61.4443,-706.4443,21825,-3.23685819,time_exit,-5863.781775
13-04-2021,2021-04-13_14300,13-04-2021 09:20,13-04-2021 15:15,14292.2,14300,NIFTY15APR2114300CE,NIFTY15APR2114300PE,120.05,123.5,229.75,28.25,-8227.5,7143.75,-1083.75,59.1706,-1142.9206,18266.25,-6.257007322,time_exit,-7006.702375
15-04-2021,2021-04-15_14550,15-04-2021 09:20,15-04-2021 09:54,14556.35,14550,NIFTY15APR2114550CE,NIFTY15APR2114550PE,61.5,51.9,14.5,130.3,3525,-5880,-2355,52.9402,-2407.9402,8505,-28.31205409,stoploss_hit,-9414.642575
16-04-2021,2021-04-16_14600,16-04-2021 09:20,16-04-2021 15:15,14603.65,14600,NIFTY22APR2114600CE,NIFTY22APR2114600PE,154.6,149.9,147.5,131.1,532.5,1410,1942.5,61.86955,1880.63045,22837.5,8.23483503,time_exit,-7534.012125
19-04-2021,2021-04-19_14200,19-04-2021 09:20,19-04-2021 15:15,14207.05,14200,NIFTY22APR2114200CE,NIFTY22APR2114200PE,175.5,151.8,226.75,78.6,-3843.75,5490,1646.25,63.0077125,1583.242288,24547.5,6.449708881,time_exit,-5950.769837
20-04-2021,2021-04-20_14500,20-04-2021 09:20,20-04-2021 14:25,14498.7,14500,NIFTY22APR2114500CE,NIFTY22APR2114500PE,91.35,96.65,25,214.55,4976.25,-8842.5,-3866.25,56.7129625,-3922.962963,14100,-27.82243236,stoploss_hit,-9873.7328
22-04-2021,2021-04-22_14200,22-04-2021 09:20,22-04-2021 11:44,14178,14200,NIFTY22APR2114200CE,NIFTY22APR2114200PE,45.15,74.1,128.3,24.95,-6236.25,3686.25,-2550,53.2429375,-2603.242938,8943.75,-29.10683927,stoploss_hit,-12476.97574
23-04-2021,2021-04-23_14400,23-04-2021 09:20,23-04-2021 15:15,14391.4,14400,NIFTY29APR2114400CE,NIFTY29APR2114400PE,167.4,182.15,136.05,193.5,2351.25,-851.25,1500,64.1055625,1435.894438,26216.25,5.477116054,time_exit,-11041.0813
26-04-2021,2021-04-26_14500,26-04-2021 09:20,26-04-2021 15:15,14480.1,14500,NIFTY29APR2114500CE,NIFTY29APR2114500PE,131,153.3,125.75,139.2,393.75,1057.5,1451.25,60.9290125,1390.320988,21322.5,6.52044079,time_exit,-9650.760312
27-04-2021,2021-04-27_14500,27-04-2021 09:20,27-04-2021 15:15,14517.1,14500,NIFTY29APR2114500CE,NIFTY29APR2114500PE,121.85,109.8,196.7,51.35,-5613.75,4383.75,-1230,58.6036375,-1288.603638,17373.75,-7.416957407,time_exit,-10939.36395
28-04-2021,2021-04-28_14750,28-04-2021 09:20,28-04-2021 15:15,14732.55,14750,NIFTY29APR2114750CE,NIFTY29APR2114750PE,69.65,91.4,137.5,35.4,-5088.75,4200,-888.75,55.131175,-943.881175,12078.75,-7.814394494,time_exit,-11883.24512
29-04-2021,2021-04-29_15050,29-04-2021 09:20,29-04-2021 09:50,15035.75,15050,NIFTY29APR2115050CE,NIFTY29APR2115050PE,40.3,59.1,14.25,115.8,1953.75,-4252.5,-2298.75,52.2526375,-2351.002638,7455,-31.53591734,stoploss_hit,-14234.24776
30-04-2021,2021-04-30_14750,30-04-2021 09:20,30-04-2021 15:15,14761.25,14750,NIFTY06MAY2114750CE,NIFTY06MAY2114750PE,188,182.9,124.35,225.55,4773.75,-3198.75,1575,65.139625,1509.860375,27817.5,5.427735688,time_exit,-12724.38739
03-05-2021,2021-05-03_14450,03-05-2021 09:20,03-05-2021 15:15,14452,14450,NIFTY06MAY2114450CE,NIFTY06MAY2114450PE,154.55,150.1,251.35,67.95,-7260,6161.25,-1098.75,62.150575,-1160.900575,22848.75,-5.080805624,time_exit,-13885.28796
04-05-2021,2021-05-04_14700,04-05-2021 09:20,04-05-2021 14:58,14698.1,14700,NIFTY06MAY2114700CE,NIFTY06MAY2114700PE,119.45,107.8,30.65,260.6,6660,-11460,-4800,58.7104375,-4858.710437,17043.75,-28.5072853,stoploss_hit,-18743.9984
05-05-2021,2021-05-05_14550,05-05-2021 09:20,05-05-2021 15:15,14571.65,14550,NIFTY06MAY2114550CE,NIFTY06MAY2114550PE,106.1,89.7,118.35,42.45,-918.75,3543.75,2625,56.509,2568.491,14685,17.49057542,time_exit,-16175.5074
14-05-2021,2021-05-14_14700,14-05-2021 09:20,14-05-2021 15:15,14715.9,14700,NIFTY20MAY2114700CE,NIFTY20MAY2114700PE,144,127.95,122,131.45,1650,-262.5,1387.5,60.3326875,1327.167313,20396.25,6.506918245,time_exit,-14848.34009
17-05-2021,2021-05-17_14750,17-05-2021 09:20,17-05-2021 15:05,14756.9,14750,NIFTY20MAY2114750CE,NIFTY20MAY2114750PE,109.05,101.8,223.65,40.05,-8595,4631.25,-3963.75,57.835675,-4021.585675,15813.75,-25.43094253,stoploss_hit,-18869.92576
18-05-2021,2021-05-18_15100,18-05-2021 09:20,18-05-2021 15:15,15105.25,15100,NIFTY20MAY2115100CE,NIFTY20MAY2115100PE,92,79.5,91,72.3,75,540,615,55.505275,559.494725,12862.5,4.349813217,time_exit,-18310.43104
19-05-2021,2021-05-19_15100,19-05-2021 09:20,19-05-2021 15:15,15086.5,15100,NIFTY20MAY2115100CE,NIFTY20MAY2115100PE,65,80.15,34.85,91.25,2261.25,-832.5,1428.75,54.147475,1374.602525,10886.25,12.62696085,time_exit,-16935.82851
20-05-2021,2021-05-20_15050,20-05-2021 09:20,20-05-2021 09:30,15062.15,15050,NIFTY20MAY2115050CE,NIFTY20MAY2115050PE,45.95,38.15,20,85.7,1946.25,-3566.25,-1620,51.445675,-1671.445675,6307.5,-26.4993369,stoploss_hit,-18607.27419
21-05-2021,2021-05-21_15000,21-05-2021 09:20,21-05-2021 15:15,15013.35,15000,NIFTY27MAY2115000CE,NIFTY27MAY2115000PE,138.7,112.75,258.25,47.15,-8966.25,4920,-4046.25,59.82235,-4106.07235,18858.75,-21.77277046,time_exit,-22713.34654
24-05-2021,2021-05-24_15250,24-05-2021 09:20,24-05-2021 15:15,15242.1,15250,NIFTY27MAY2115250CE,NIFTY27MAY2115250PE,104.9,113.45,70.25,118.75,2598.75,-397.5,2201.25,57.64645,2143.60355,16376.25,13.08970949,time_exit,-20569.74299
25-05-2021,2021-05-25_15250,25-05-2021 09:20,25-05-2021 15:15,15267.75,15250,NIFTY27MAY2115250CE,NIFTY27MAY2115250PE,94.3,67,55.75,92.25,2891.25,-1893.75,997.5,54.9736,942.5264,12097.5,7.791084108,time_exit,-19627.21659
26-05-2021,2021-05-26_15200,26-05-2021 09:20,26-05-2021 12:30,15212.55,15200,NIFTY27MAY2115200CE,NIFTY27MAY2115200PE,72.9,56.6,138.8,24.3,-4942.5,2422.5,-2520,53.739925,-2573.739925,9712.5,-26.49925277,stoploss_hit,-22200.95651
27-05-2021,2021-05-27_15300,27-05-2021 09:20,27-05-2021 15:15,15295.3,15300,NIFTY27MAY2115300CE,NIFTY27MAY2115300PE,41.2,46.65,34.9,0.15,472.5,3487.5,3960,51.1262875,3908.873713,6588.75,59.32648397,time_exit,-18292.0828
28-05-2021,2021-05-28_15450,28-05-2021 09:20,28-05-2021 15:15,15434.3,15450,NIFTY03JUN2115450CE,NIFTY03JUN2115450PE,109.1,128.85,97.95,118.85,836.25,750,1586.25,58.6573,1527.5927,17846.25,8.559740562,time_exit,-16764.4901
31-05-2021,2021-05-31_15400,31-05-2021 09:20,31-05-2021 15:15,15419.35,15400,NIFTY03JUN2115400CE,NIFTY03JUN2115400PE,103.4,94.9,195.5,39.15,-6907.5,4181.25,-2726.25,57.1124875,-2783.362487,14872.5,-18.71482594,time_exit,-19547.85259
01-06-2021,2021-06-01_15600,01-06-2021 09:20,01-06-2021 15:15,15609.85,15600,NIFTY03JUN2115600CE,NIFTY03JUN2115600PE,74.8,88.9,65,78.9,735,750,1485,55.046725,1429.953275,12277.5,11.64694176,time_exit,-18117.89931
02-06-2021,2021-06-02_15550,02-06-2021 09:20,02-06-2021 15:15,15540.7,15550,NIFTY03JUN2115550CE,NIFTY03JUN2115550PE,60.6,70.25,67.05,32.95,-483.75,2797.5,2313.75,53.3707,2260.3793,9813.75,23.0327785,time_exit,-15857.52001
03-06-2021,2021-06-03_15650,03-06-2021 09:20,03-06-2021 15:15,15656.9,15650,NIFTY03JUN2115650CE,NIFTY03JUN2115650PE,32.7,38.8,37.25,0.2,-341.25,2895,2553.75,50.4557875,2503.294213,5362.5,46.68147716,time_exit,-13354.2258
04-06-2021,2021-06-04_15700,04-06-2021 09:20,04-06-2021 15:15,15686.75,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,106,121.75,91,107.75,1125,1050,2175,58.1070625,2116.892938,17081.25,12.39307977,time_exit,-11237.33286
07-06-2021,2021-06-07_15700,07-06-2021 09:20,07-06-2021 15:15,15704.9,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,93.45,87.3,117.6,59.9,-1811.25,2055,243.75,55.989625,187.760375,13556.25,1.385046565,time_exit,-11049.57249
08-06-2021,2021-06-08_15750,08-06-2021 09:20,08-06-2021 15:15,15766.1,15750,NIFTY10JUN2115750CE,NIFTY10JUN2115750PE,78.1,73.55,63.8,66.85,1072.5,502.5,1575,54.4511875,1520.548813,11373.75,13.3689312,time_exit,-9529.023675
09-06-2021,2021-06-09_15750,09-06-2021 09:20,09-06-2021 13:21,15735.75,15750,NIFTY10JUN2115750CE,NIFTY10JUN2115750PE,46.15,71.1,24.7,123,1608.75,-3892.5,-2283.75,53.121475,-2336.871475,8793.75,-26.57423141,stoploss_hit,-11865.89515
