entry_time,exit_time,spot_entry,day_open,strike,ce_symbol,pe_symbol,ce_entry,pe_entry,ce_exit,pe_exit,ce_pnl,pe_pnl,gross_pnl,charges,total_pnl,cum_pnl
2021-01-29 09:20:00,2021-01-29 09:42:00,13953.7,13946.6,13950,NIFTY04FEB2113950CE,NIFTY04FEB2113950PE,210.85,209.15,189.35,270.7,1612.5,-4616.249999999999,-3003.749999999999,67.9453375,-3071.695337499999,-6705.627462499997
2021-02-01 09:20:00,2021-02-01 09:39:00,13710.2,13766.05,13700,NIFTY04FEB2113700CE,NIFTY04FEB2113700PE,219.8,211.35,203.6,219.0,1215.0000000000014,-573.7500000000005,641.2500000000009,68.16085000000001,573.0891500000009,-6132.538312499996
2021-02-02 09:20:00,2021-02-02 09:20:00,14575.15,14481.1,14600,NIFTY04FEB2114600CE,NIFTY04FEB2114600PE,100.25,144.85,100.25,144.85,0.0,0.0,0.0,59.148625,-59.148625,-6191.686937499996
2021-02-03 09:20:00,2021-02-03 09:20:00,14602.15,14754.9,14600,NIFTY04FEB2114600CE,NIFTY04FEB2114600PE,104.65,110.65,104.65,110.65,0.0,0.0,0.0,57.69587500000001,-57.69587500000001,-6249.382812499996
2021-02-04 09:20:00,2021-02-04 14:00:00,14775.5,14789.05,14800,NIFTY04FEB2114800CE,NIFTY04FEB2114800PE,40.7,73.85,54.15,15.0,-1008.7499999999997,4413.75,3405.0000000000005,52.47786250000001,3352.5221375000006,-2896.860674999996
2021-02-05 09:20:00,2021-02-05 14:00:00,14990.05,14952.6,15000,NIFTY11FEB2115000CE,NIFTY11FEB2115000PE,143.3,187.7,115.75,206.95,2066.250000000001,-1443.75,622.5000000000009,63.280225,559.2197750000009,-2337.640899999995
2021-02-08 09:20:00,2021-02-08 14:00:00,15088.15,15064.3,15100,NIFTY11FEB2115100CE,NIFTY11FEB2115100PE,125.0,156.05,139.15,102.0,-1061.2500000000005,4053.750000000001,2992.5000000000005,60.6318625,2931.8681375000006,594.2272375000057
2021-02-09 09:20:00,2021-02-09 14:00:00,15153.8,15164.15,15150,NIFTY11FEB2115150CE,NIFTY11FEB2115150PE,104.1,112.9,144.05,65.0,-2996.2500000000014,3592.5000000000005,596.2499999999991,57.7250875,538.5249124999991,1132.7521500000048
2021-02-10 09:20:00,2021-02-10 10:22:00,15141.65,15119.05,15150,NIFTY11FEB2115150CE,NIFTY11FEB2115150PE,84.4,95.25,42.0,167.0,3180.0000000000005,-5381.25,-2201.2499999999995,56.15604999999999,-2257.4060499999996,-1124.6538999999948
2021-02-11 09:20:00,2021-02-11 14:00:00,15113.75,15073.25,15100,NIFTY11FEB2115100CE,NIFTY11FEB2115100PE,57.7,51.45,61.05,15.05,-251.24999999999957,2730.0000000000005,2478.750000000001,52.297975,2426.452025000001,1301.7981250000062
2021-02-12 09:20:00,2021-02-12 14:00:00,15196.2,15186.2,15200,NIFTY18FEB2115200CE,NIFTY18FEB2115200PE,133.85,136.7,87.75,185.9,3457.4999999999995,-3690.0000000000014,-232.50000000000182,60.4102375,-292.9102375000018,1008.8878875000044
2021-02-15 09:20:00,2021-02-15 14:00:00,15281.45,15270.3,15300,NIFTY18FEB2115300CE,NIFTY18FEB2115300PE,84.4,116.85,102.25,95.55,-1338.7499999999995,1597.4999999999998,258.7500000000002,56.98765,201.76235000000023,1210.6502375000046
2021-02-16 09:20:00,2021-02-16 13:04:00,15405.85,15371.45,15400,NIFTY18FEB2115400CE,NIFTY18FEB2115400PE,88.25,91.85,41.75,163.2,3487.5,-5351.25,-1863.75,56.14761249999999,-1919.8976125,-709.2473749999954
2021-02-17 09:20:00,2021-02-17 13:35:00,15259.35,15279.9,15250,NIFTY18FEB2115250CE,NIFTY18FEB2115250PE,83.7,72.0,46.0,109.7,2827.5,-2827.5,0.0,54.790375,-54.790375,-764.0377499999954
2021-02-18 09:20:00,2021-02-18 11:44:00,15229.2,15242.3,15250,NIFTY18FEB2115250CE,NIFTY18FEB2115250PE,30.45,61.95,7.4,111.25,1728.7499999999998,-3697.5,-1968.7500000000002,51.8816875,-2020.6316875000002,-2784.6694374999956
2021-02-19 09:20:00,2021-02-19 14:00:00,15057.05,15074.8,15050,NIFTY25FEB2115050CE,NIFTY25FEB2115050PE,138.95,145.2,121.55,146.4,1304.9999999999993,-90.00000000000128,1214.999999999998,60.9429625,1154.057037499998,-1630.6123999999977
2021-02-22 09:20:00,2021-02-22 10:06:00,14945.9,14999.05,14950,NIFTY25FEB2114950CE,NIFTY25FEB2114950PE,121.65,129.6,110.4,143.2,843.75,-1019.9999999999995,-176.24999999999955,59.4643,-235.71429999999955,-1866.3266999999973
2021-02-23 09:20:00,2021-02-23 09:42:00,14758.8,14782.25,14750,NIFTY25FEB2114750CE,NIFTY25FEB2114750PE,111.4,109.1,86.45,141.5,1871.2500000000002,-2430.0000000000005,-558.7500000000002,57.9996625,-616.7496625000002,-2483.0763624999977
2021-02-25 09:20:00,2021-02-25 14:00:00,15143.85,15079.85,15150,NIFTY25FEB2115150CE,NIFTY25FEB2115150PE,47.15,55.4,19.75,34.5,2055.0,1567.5,3622.5,51.873287499999996,3570.6267125,1087.5503500000023
2021-02-26 09:20:00,2021-02-26 10:25:00,14846.2,14888.6,14850,NIFTY04MAR2114850CE,NIFTY04MAR2114850PE,173.7,188.7,147.05,216.25,1998.7499999999982,-2066.250000000001,-67.50000000000273,64.87307500000001,-132.37307500000276,955.1772749999996
2021-03-01 09:20:00,2021-03-01 10:37:00,14710.4,14702.5,14700,NIFTY04MAR2114700CE,NIFTY04MAR2114700PE,187.6,162.15,218.3,124.4,-2302.5000000000014,2831.25,528.7499999999986,64.20272500000002,464.54727499999865,1419.724549999998
2021-03-02 09:20:00,2021-03-02 11:19:00,14867.6,14865.3,14850,NIFTY04MAR2114850CE,NIFTY04MAR2114850PE,134.85,120.2,84.9,170.1,3746.249999999999,-3742.4999999999995,3.7499999999995453,59.63334999999999,-55.88335000000045,1363.8411999999976
2021-03-03 09:20:00,2021-03-03 13:43:00,15053.8,15064.4,15050,NIFTY04MAR2115050CE,NIFTY04MAR2115050PE,80.0,72.65,146.6,35.25,-4995.0,2805.0000000000005,-2189.9999999999995,54.8387875,-2244.8387874999994,-880.9975875000018
2021-03-04 09:20:00,2021-03-04 11:10:00,15066.75,15026.75,15050,NIFTY04MAR2115050CE,NIFTY04MAR2115050PE,71.0,63.3,99.25,24.1,-2118.75,2939.9999999999995,821.2499999999995,53.6732125,767.5767874999996,-113.42080000000226
2021-03-12 09:20:00,2021-03-12 12:28:00,15317.85,15321.15,15300,NIFTY18MAR2115300CE,NIFTY18MAR2115300PE,164.9,136.0,124.45,175.7,3033.75,-2977.499999999999,56.25000000000091,61.863812499999995,-5.613812499999085,-119.03461250000134
2021-03-15 09:20:00,2021-03-15 09:21:00,14959.65,15048.4,14950,NIFTY18MAR2114950CE,NIFTY18MAR2114950PE,165.6,150.0,140.0,177.35,1919.9999999999995,-2051.2499999999995,-131.25,62.5973125,-193.8473125,-312.88192500000133
2021-03-16 09:20:00,2021-03-16 13:35:00,14983.55,14996.1,15000,NIFTY18MAR2115000CE,NIFTY18MAR2115000PE,113.3,125.7,71.6,168.9,3127.5,-3240.0,-112.5,58.861374999999995,-171.361375,-484.24330000000134
2021-03-17 09:20:00,2021-03-17 10:16:00,14903.45,14946.55,14900,NIFTY18MAR2114900CE,NIFTY18MAR2114900PE,96.05,98.45,78.45,111.95,1319.9999999999995,-1012.5,307.49999999999955,56.65420000000001,250.84579999999954,-233.3975000000018
2021-03-18 09:20:00,2021-03-18 10:40:00,14861.65,14855.5,14850,NIFTY18MAR2114850CE,NIFTY18MAR2114850PE,58.65,50.4,15.15,93.5,3262.5,-3232.5,30.0,52.5134875,-22.513487499999997,-255.9109875000018
2021-03-19 09:20:00,2021-03-19 09:27:00,14442.15,14471.15,14450,NIFTY25MAR2114450CE,NIFTY25MAR2114450PE,207.75,201.9,181.45,232.55,1972.500000000001,-2298.7500000000005,-326.24999999999955,67.1998,-393.4497999999995,-649.3607875000014
2021-03-22 09:20:00,2021-03-22 12:20:00,14695.25,14736.3,14700,NIFTY25MAR2114700CE,NIFTY25MAR2114700PE,162.1,156.2,128.35,175.6,2531.25,-1455.0000000000005,1076.2499999999995,62.6202625,1013.6297374999996,364.2689499999982
2021-03-23 09:20:00,2021-03-23 14:00:00,14816.0,14768.55,14800,NIFTY25MAR2114800CE,NIFTY25MAR2114800PE,128.65,120.05,113.85,101.05,1110.000000000001,1425.0,2535.000000000001,59.095975,2475.9040250000007,2840.172974999999
2021-03-24 09:20:00,2021-03-24 10:51:00,14741.6,14712.45,14750,NIFTY25MAR2114750CE,NIFTY25MAR2114750PE,94.55,97.55,49.2,177.55,3401.2499999999995,-6000.000000000001,-2598.7500000000014,56.798762499999995,-2655.5487625000014,184.6242124999976
2021-03-25 09:20:00,2021-03-25 09:20:00,14467.0,14570.9,14450,NIFTY25MAR2114450CE,NIFTY25MAR2114450PE,74.0,54.55,74.0,54.55,0.0,0.0,0.0,53.4668125,-53.4668125,131.1573999999976
2021-03-26 09:20:00,2021-03-26 14:00:00,14446.35,14506.3,14450,NIFTY01APR2114450CE,NIFTY01APR2114450PE,190.0,174.4,236.0,98.4,-3450.0,5700.0,2250.0,64.762,2185.238,2316.3953999999976
2021-03-30 09:20:00,2021-03-30 09:58:00,14629.45,14628.5,14650,NIFTY01APR2114650CE,NIFTY01APR2114650PE,114.9,117.25,159.0,89.15,-3307.4999999999995,2107.4999999999995,-1200.0,58.6253125,-1258.6253125,1057.7700874999975
2021-03-31 09:20:00,2021-03-31 10:22:00,14736.25,14811.85,14750,NIFTY01APR2114750CE,NIFTY01APR2114750PE,103.0,96.1,80.95,105.0,1653.7499999999998,-667.5000000000005,986.2499999999993,56.817362499999994,929.4326374999994,1987.202724999997
2021-04-01 09:20:00,2021-04-01 10:54:00,14800.0,14798.4,14800,NIFTY01APR2114800CE,NIFTY01APR2114800PE,53.35,52.7,15.0,99.75,2876.25,-3528.75,-652.5,52.4286625,-704.9286625,1282.274062499997
2021-04-05 09:20:00,2021-04-05 09:20:00,14748.45,14837.7,14750,NIFTY08APR2114750CE,NIFTY08APR2114750PE,149.6,144.2,149.6,144.2,0.0,0.0,0.0,61.522749999999995,-61.522749999999995,1220.7513124999969
2021-04-06 09:20:00,2021-04-06 09:20:00,14594.95,14737.0,14600,NIFTY08APR2114600CE,NIFTY08APR2114600PE,125.0,137.85,125.0,137.85,0.0,0.0,0.0,60.013937500000004,-60.013937500000004,1160.7373749999967
2021-04-07 09:20:00,2021-04-07 10:55:00,14732.6,14716.45,14750,NIFTY08APR2114750CE,NIFTY08APR2114750PE,88.7,112.85,117.35,62.75,-2148.7499999999995,3757.4999999999995,1608.75,56.88077500000001,1551.869225,2712.6065999999964
2021-04-08 09:20:00,2021-04-08 13:31:00,14932.15,14875.65,14950,NIFTY08APR2114950CE,NIFTY08APR2114950PE,35.15,56.5,30.7,22.4,333.74999999999994,2557.5,2891.25,51.407725,2839.842275,5552.448874999996
2021-04-09 09:20:00,2021-04-09 13:48:00,14830.55,14882.65,14850,NIFTY15APR2114850CE,NIFTY15APR2114850PE,147.0,168.45,109.95,170.45,2778.75,-150.0,2628.75,62.34159999999999,2566.4084,8118.857274999997
2021-04-12 09:20:00,2021-04-12 09:20:00,14507.65,14644.65,14500,NIFTY15APR2114500CE,NIFTY15APR2114500PE,153.7,137.3,153.7,137.3,0.0,0.0,0.0,61.38625,-61.38625,8057.471024999997
2021-04-13 09:20:00,2021-04-13 14:00:00,14292.2,14364.9,14300,NIFTY15APR2114300CE,NIFTY15APR2114300PE,120.05,123.5,173.6,49.75,-4016.25,5531.25,1515.0,58.936712500000006,1456.0632875,9513.534312499996
2021-04-15 09:20:00,2021-04-15 09:54:00,14556.35,14522.4,14550,NIFTY15APR2114550CE,NIFTY15APR2114550PE,61.5,51.9,14.5,130.3,3525.0,-5880.0,-2355.0,52.9402,-2407.9402,7105.594112499996
2021-04-16 09:20:00,2021-04-16 10:40:00,14603.65,14599.6,14600,NIFTY22APR2114600CE,NIFTY22APR2114600PE,154.6,149.9,194.35,115.3,-2981.25,2595.0000000000005,-386.24999999999955,62.0791375,-448.32913749999955,6657.264974999996
2021-04-19 09:20:00,2021-04-19 09:20:00,14207.05,14306.6,14200,NIFTY22APR2114200CE,NIFTY22APR2114200PE,175.5,151.8,175.5,151.8,0.0,0.0,0.0,63.155874999999995,-63.155874999999995,6594.109099999996
2021-04-20 09:20:00,2021-04-20 10:49:00,14498.7,14526.7,14500,NIFTY22APR2114500CE,NIFTY22APR2114500PE,91.35,96.65,64.9,122.5,1983.749999999999,-1938.7499999999995,44.999999999999545,56.360949999999995,-11.36095000000045,6582.748149999996
2021-04-22 09:20:00,2021-04-22 11:45:00,14178.0,14219.15,14200,NIFTY22APR2114200CE,NIFTY22APR2114200PE,45.15,74.1,133.5,24.0,-6626.25,3757.4999999999995,-2868.7500000000005,53.27162499999999,-2922.0216250000003,3660.7265249999955
2021-04-23 09:20:00,2021-04-23 10:28:00,14391.4,14326.35,14400,NIFTY29APR2114400CE,NIFTY29APR2114400PE,167.4,182.15,176.0,168.4,-644.9999999999995,1031.25,386.25000000000045,64.2058,322.04420000000044,3982.7707249999958
2021-04-26 09:20:00,2021-04-26 09:51:00,14480.1,14449.45,14500,NIFTY29APR2114500CE,NIFTY29APR2114500PE,131.0,153.3,163.2,131.4,-2414.999999999999,1642.5000000000005,-772.4999999999986,61.129149999999996,-833.6291499999986,3149.141574999997
2021-04-27 09:20:00,2021-04-27 10:03:00,14517.1,14493.8,14500,NIFTY29APR2114500CE,NIFTY29APR2114500PE,121.85,109.8,158.05,83.1,-2715.0000000000014,2002.5000000000002,-712.5000000000011,58.55706250000001,-771.0570625000012,2378.084512499996
2021-04-28 09:20:00,2021-04-28 12:11:00,14732.55,14710.5,14750,NIFTY29APR2114750CE,NIFTY29APR2114750PE,69.65,91.4,94.85,60.0,-1889.999999999999,2355.0000000000005,465.00000000000136,55.0093375,409.99066250000135,2788.075174999997
2021-04-29 09:20:00,2021-04-29 10:37:00,15035.75,14979.0,15050,NIFTY29APR2115050CE,NIFTY29APR2115050PE,40.3,59.1,6.0,175.0,2572.5,-8692.5,-6120.0,52.59654999999999,-6172.59655,-3384.521375000003
2021-04-30 09:20:00,2021-04-30 09:38:00,14761.25,14747.35,14750,NIFTY06MAY2114750CE,NIFTY06MAY2114750PE,188.0,182.9,226.9,143.2,-2917.5000000000005,2977.5000000000014,60.00000000000091,65.275975,-5.275974999999093,-3389.797350000002
2021-05-03 09:20:00,2021-05-03 10:40:00,14452.0,14481.05,14450,NIFTY06MAY2114450CE,NIFTY06MAY2114450PE,154.55,150.1,218.55,86.0,-4800.0,4807.5,7.5,62.0510125,-54.5510125,-3444.348362500002
2021-05-04 09:20:00,2021-05-04 09:46:00,14698.1,14687.25,14700,NIFTY06MAY2114700CE,NIFTY06MAY2114700PE,119.45,107.8,76.55,172.05,3217.5000000000005,-4818.750000000001,-1601.2500000000005,58.42255000000001,-1659.6725500000005,-5104.020912500003
2021-05-05 09:20:00,2021-05-05 14:00:00,14571.65,14604.15,14550,NIFTY06MAY2114550CE,NIFTY06MAY2114550PE,106.1,89.7,110.0,56.25,-292.50000000000045,2508.75,2216.2499999999995,56.545787499999996,2159.7042124999994,-2944.3167000000035
2021-05-14 09:20:00,2021-05-14 09:30:00,14715.9,14749.4,14700,NIFTY20MAY2114700CE,NIFTY20MAY2114700PE,144.0,127.95,117.1,166.0,2017.5000000000005,-2853.75,-836.2499999999995,60.532824999999995,-896.7828249999995,-3841.0995250000033
2021-05-17 09:20:00,2021-05-17 12:27:00,14756.9,14756.25,14750,NIFTY20MAY2114750CE,NIFTY20MAY2114750PE,109.05,101.8,162.05,66.8,-3975.000000000001,2625.0,-1350.000000000001,57.6004375,-1407.600437500001,-5248.699962500004
2021-05-18 09:20:00,2021-05-18 14:00:00,15105.25,15067.2,15100,NIFTY20MAY2115100CE,NIFTY20MAY2115100PE,92.0,79.5,93.65,65.7,-123.75000000000043,1034.9999999999998,911.2499999999993,55.4786125,855.7713874999993,-4392.928575000005
2021-05-19 09:20:00,2021-05-19 14:00:00,15086.5,15058.6,15100,NIFTY20MAY2115100CE,NIFTY20MAY2115100PE,65.0,80.15,43.85,98.5,1586.25,-1376.2499999999995,210.00000000000045,54.2571625,155.74283750000046,-4237.1857375000045
2021-05-20 09:20:00,2021-05-20 14:00:00,15062.15,15042.6,15050,NIFTY20MAY2115050CE,NIFTY20MAY2115050PE,45.95,38.15,3.85,76.9,3157.5,-2906.2500000000005,251.24999999999955,51.2772625,199.97273749999954,-4037.213000000005
2021-05-21 09:20:00,2021-05-21 10:19:00,15013.35,14987.8,15000,NIFTY27MAY2115000CE,NIFTY27MAY2115000PE,138.7,112.75,188.45,84.35,-3731.25,2130.0000000000005,-1601.2499999999995,59.6023,-1660.8522999999996,-5698.065300000005
2021-05-24 09:20:00,2021-05-24 14:00:00,15242.1,15211.35,15250,NIFTY27MAY2115250CE,NIFTY27MAY2115250PE,104.9,113.45,79.85,113.0,1878.750000000001,33.75000000000021,1912.5000000000011,57.6724375,1854.827562500001,-3843.2377375000037
2021-05-25 09:20:00,2021-05-25 13:44:00,15267.75,15291.75,15250,NIFTY27MAY2115250CE,NIFTY27MAY2115250PE,94.3,67.0,59.45,105.3,2613.7499999999995,-2872.5,-258.75000000000045,55.086662499999996,-313.83666250000044,-4157.074400000004
2021-05-26 09:20:00,2021-05-26 14:00:00,15212.55,15257.05,15200,NIFTY27MAY2115200CE,NIFTY27MAY2115200PE,72.9,56.6,122.15,24.4,-3693.75,2415.0,-1278.75,53.628212500000004,-1332.3782125,-5489.452612500004
2021-05-27 09:20:00,2021-05-27 14:00:00,15295.3,15323.95,15300,NIFTY27MAY2115300CE,NIFTY27MAY2115300PE,41.2,46.65,59.45,9.1,-1368.75,2816.25,1447.5,51.3524125,1396.1475875,-4093.3050250000038
2021-05-28 09:20:00,2021-05-28 14:00:00,15434.3,15421.2,15450,NIFTY03JUN2115450CE,NIFTY03JUN2115450PE,109.1,128.85,112.05,108.85,-221.25000000000023,1500.0,1278.7499999999998,58.684974999999994,1220.0650249999999,-2873.240000000004
2021-05-31 09:20:00,2021-05-31 11:35:00,15419.35,15437.75,15400,NIFTY03JUN2115400CE,NIFTY03JUN2115400PE,103.4,94.9,159.4,49.55,-4200.0,3401.2500000000005,-798.7499999999995,56.939012500000004,-855.6890124999995,-3728.9290125000034
2021-06-01 09:20:00,2021-06-01 11:46:00,15609.85,15629.65,15600,NIFTY03JUN2115600CE,NIFTY03JUN2115600PE,74.8,88.9,55.0,121.25,1484.9999999999998,-2426.2499999999995,-941.2499999999998,55.26508750000001,-996.5150874999998,-4725.444100000003
2021-06-02 09:20:00,2021-06-02 14:00:00,15540.7,15520.35,15550,NIFTY03JUN2115550CE,NIFTY03JUN2115550PE,60.6,70.25,33.3,78.0,2047.5000000000002,-581.25,1466.2500000000002,53.446974999999995,1412.8030250000002,-3312.641075000003
2021-06-03 09:20:00,2021-06-03 14:00:00,15656.9,15655.55,15650,NIFTY03JUN2115650CE,NIFTY03JUN2115650PE,32.7,38.8,23.5,17.05,690.0000000000002,1631.2499999999998,2321.25,50.47671249999999,2270.7732875,-1041.867787500003
2021-06-04 09:20:00,2021-06-04 14:00:00,15686.75,15712.5,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,106.0,121.75,83.5,128.35,1687.5,-494.99999999999955,1192.5000000000005,58.1954875,1134.3045125000006,92.43672499999752
2021-06-07 09:20:00,2021-06-07 14:00:00,15704.9,15725.1,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,93.45,87.3,115.5,62.55,-1653.7499999999998,1856.25,202.50000000000023,55.99333750000001,146.50666250000023,238.94338749999775
2021-06-08 09:20:00,2021-06-08 14:00:00,15766.1,15773.9,15750,NIFTY10JUN2115750CE,NIFTY10JUN2115750PE,78.1,73.55,58.55,78.45,1466.2499999999998,-367.50000000000045,1098.7499999999993,54.494049999999994,1044.2559499999993,1283.199337499997
2021-06-09 09:20:00,2021-06-09 13:14:00,15735.75,15766.3,15750,NIFTY10JUN2115750CE,NIFTY10JUN2115750PE,46.15,71.1,27.5,103.65,1398.75,-2441.250000000001,-1042.500000000001,53.0097625,-1095.509762500001,187.689574999996
2021-06-10 09:20:00,2021-06-10 14:00:00,15677.7,15692.1,15700,NIFTY10JUN2115700CE,NIFTY10JUN2115700PE,25.2,56.8,37.6,15.2,-930.0000000000001,3119.9999999999995,2189.9999999999995,51.0004,2138.9995999999996,2326.689174999996
2021-06-11 09:20:00,2021-06-11 14:00:00,15814.4,15796.45,15800,NIFTY17JUN2115800CE,NIFTY17JUN2115800PE,103.25,99.25,89.4,100.65,1038.7499999999995,-105.00000000000043,933.7499999999991,56.9878375,876.7621624999991,3203.451337499995
2021-06-14 09:20:00,2021-06-14 09:25:00,15752.65,15791.4,15750,NIFTY17JUN2115750CE,NIFTY17JUN2115750PE,80.8,92.95,63.85,131.5,1271.2499999999998,-2891.25,-1620.0000000000002,55.816112499999996,-1675.8161125000001,1527.635224999995
2021-06-15 09:20:00,2021-06-15 14:00:00,15875.15,15866.95,15900,NIFTY17JUN2115900CE,NIFTY17JUN2115900PE,51.45,92.9,52.6,78.7,-86.24999999999989,1065.0000000000002,978.7500000000003,54.148975,924.6010250000004,2452.2362499999954
2021-06-16 09:20:00,2021-06-16 14:00:00,15841.9,15847.5,15850,NIFTY17JUN2115850CE,NIFTY17JUN2115850PE,52.4,69.3,34.7,77.65,1327.4999999999998,-626.2500000000007,701.2499999999991,53.069762499999996,648.1802374999991,3100.416487499994
2021-06-17 09:20:00,2021-06-17 10:33:00,15674.15,15648.3,15650,NIFTY17JUN2115650CE,NIFTY17JUN2115650PE,55.05,32.5,94.55,10.85,-2962.5,1623.75,-1338.75,51.58855,-1390.33855,1710.0779374999943
2021-06-18 09:20:00,2021-06-18 09:46:00,15705.35,15756.5,15700,NIFTY24JUN2115700CE,NIFTY24JUN2115700PE,112.45,104.95,98.85,128.45,1020.0000000000007,-1762.4999999999989,-742.4999999999982,57.865075000000004,-800.3650749999982,909.712862499996
2021-06-21 09:20:00,2021-06-21 10:30:00,15543.6,15525.85,15550,NIFTY24JUN2115550CE,NIFTY24JUN2115550PE,105.0,119.75,137.65,76.1,-2448.7500000000005,3273.7500000000005,825.0,58.08231250000001,766.9176874999999,1676.630549999996
